timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-20T03:45:05,codellama-3shot,da4450e5-26a3-4f1d-a0d9-636af734237d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.510157708020415,1.961823701832251e-05,9.565132212830755e-07,10.986949999999997,0.00285,3.0,9.167948962718304e-05,9.132853983432545e-09,2.6812624964198523e-05,0.0001185012474453,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,32.38823529411765,0,45.21764705882353,5.9057446648092835,N,1.0,0.0
2026-04-20T03:45:21,codellama-0shot,8d281353-c9d3-4de1-bce6-cb44c309c7ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.186554957996124,1.1260302568316103e-06,1.006592522058569e-07,0.1169999999999999,0.0048,3.0,2.548363742598303e-07,1.268292944401037e-08,6.534110729165454e-06,6.801630032869295e-06,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,34.42857142857143,0,45.228571428571435,5.913360595703125,N,1.0,0.0
2026-04-20T03:45:47,codellama-3shot,58a967e1-40e0-4843-9f55-72ab53cdd363,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.669309167016763,1.775252060740231e-05,7.196196896805565e-07,11.1262,0.0034,3.0,9.246390972741604e-05,2.5127161370496548e-08,1.474260861085592e-05,0.0001072316454996,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,36.69047619047619,0,45.30952380952381,5.9259084065755205,N,1.0,0.0
2026-04-20T03:46:00,codellama-0shot,cc36c44a-1211-4cad-95ad-1838fa4da18a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.745761583995773,7.70059776862914e-07,8.80494819653074e-08,0.1134,0.0036999999999999,3.0,1.691618932708662e-07,7.2466105049817194e-09,4.47503107667823e-06,4.651439580454078e-06,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,30.46,0,45.4,5.9355621337890625,N,1.0,0.0
2026-04-20T03:46:21,codellama-3shot,7763f129-ae81-4bde-85bb-e690eeb9b116,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.201872415986145,1.900644473234423e-05,9.408258967769764e-07,10.5752,0.00605,3.0,8.821969360870751e-05,5.952558432291456e-08,2.6526581561677934e-05,0.0001148058007547,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,31.29375,0,45.46875,5.948885917663574,N,1.0,0.0
2026-04-20T03:46:50,codellama-0shot,7a58315f-3ef1-4f60-99d4-cc6a883e9330,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.461422624997795,1.4827498141657308e-05,6.061584548441056e-07,9.03375,0.0029,3.0,7.509968288224689e-05,1.6838848690993882e-08,1.4446930104168131e-05,8.956345183510603e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,43.48,0,45.44,5.94915771484375,N,1.0,0.0
2026-04-20T03:47:16,codellama-3shot,977341f8-5fa1-4a3d-be26-be694f39e15c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.12683366698911,1.6361716724395807e-05,6.781543301631943e-07,10.18545,0.0033,3.0,8.459693680591217e-05,2.4337379312336755e-08,1.4209412811663544e-05,9.883068699688803e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,37.27,0,45.715,5.995697784423828,N,1.0,0.0
2026-04-20T03:47:28,codellama-0shot,6a861af6-4a96-4e16-a7cb-26eb12e3bb41,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.059636541991496,8.090375155724806e-07,8.930132150694838e-08,0.0833,0.0036999999999999,3.0,1.3182612673586928e-07,7.583787822424912e-09,4.7474693058272045e-06,4.886879220385499e-06,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,30.02,0,45.7,5.998828125,N,1.0,0.0
2026-04-20T03:47:52,codellama-3shot,47fc5d41-73bd-4988-b191-5adb08ce0a84,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.888470208010403,1.9035583336477622e-05,8.696625737467609e-07,10.3721,0.0096,3.0,8.697954191307473e-05,6.988300908803892e-08,2.7932383540852848e-05,0.000114981808463,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,34.766666666666666,0,45.87222222222222,6.021553039550781,N,1.0,0.0
2026-04-20T03:48:05,codellama-0shot,7d32d1e5-e074-44dd-926d-4213a502fbda,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.196739333012374,8.183056801431057e-07,8.8977805123359e-08,0.0542,0.0019,3.0,8.764905198618686e-08,3.9642421570614624e-09,4.851248992514835e-06,4.942862286658083e-06,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,28.339999999999996,0,45.9,6.024423217773437,N,1.0,0.0
